transaction_date,unique_transaction_identifier,source_system,bu_sk,sub_market_allocation_flag,transaction_no,transaction_line_no,transaction_type,item_no,range_offer,sales_channel,created_net_quantity,created_sales_net_amount_euro,created_sales_gross_amount_euro
2024-01-01 00:00:00,D668Z7P8LEEX,POS_V2,8,N,100189,7,ONLINE_PAY,123456,FAMILY,ONLINE,15,3108.41,3771.54
2024-01-01 00:00:00,5TBS2D3IJ7PD,POS_V2,8,N,100190,1,ONLINE_PAY,234567,FAMILY,ONLINE,8,1538.2,1819.74
2024-01-01 00:00:00,ICXUFQ87AXT5,POS_V2,8,N,100191,2,ONLINE_PAY,234567,FAMILY,ONLINE,13,2360.8,2846.42
2024-01-01 00:00:00,GLL30YDYJ4G2,POS_V2,8,N,100192,1,CARD,345678,STANDARD,STORE,6,1100.76,1354.56
2024-01-01 00:00:00,SGK8R4Z6Q81X,POS_V3,8,N,100193,4,CARD,345678,SEASONAL,STORE,15,3119.42,3686.96
2024-01-01 00:00:00,4FJVUNFGFQFF,POS_V2,8,N,100194,4,ONLINE_PAY,456789,FAMILY,ONLINE,15,3639.39,4351.01
2024-01-01 00:00:00,P875HKJ49DTT,POS_V2,8,N,100195,10,ONLINE_PAY,456789,STANDARD,ONLINE,15,3611.08,4390.37
2024-01-01 00:00:00,SSCN8YZY1OZ0,POS_V3,8,N,100196,2,ONLINE_PAY,567890,FAMILY,ONLINE,6,1161.4,1390.52
2024-01-01 00:00:00,YW2NXBG0L7QJ,POS_V3,8,N,100197,8,ONLINE_PAY,890123,SEASONAL,CLICK_AND_COLLECT,11,2303.2,2849.66
2024-01-01 00:00:00,P7QXU9GCP1RZ,POS_V2,8,N,100198,2,CASH,890123,SEASONAL,STORE,11,2414.72,2927.94
2024-01-01 00:00:00,63RG7895CF2N,POS_V2,8,N,100199,9,CARD,901234,FAMILY,STORE,6,1437.18,1740.94
2024-01-01 00:00:00,YTGMTVPVA9I0,POS_V3,8,N,100200,3,CASH,1456789,FAMILY,STORE,13,2521.02,3102.75
2024-01-01 00:00:00,9GZZ6SYZA7IM,POS_V3,8,N,100201,5,CARD,1456789,SEASONAL,STORE,4,802.08,963.48
2024-01-01 00:00:00,W6RQZ4VWPCQM,POS_V2,8,N,100202,5,CASH,1678901,STANDARD,STORE,6,1242.3,1540.1
2024-01-01 00:00:00,5DB035VFGL8C,POS_V3,8,N,100203,6,CARD,1789012,STANDARD,STORE,2,452.12,556.96
2024-01-01 00:00:00,3JVKHLZ0DHH2,POS_V3,8,N,100204,10,CARD,1890123,STANDARD,STORE,4,818.9,980.08
2024-01-01 00:00:00,FTRZQ7G3JZED,POS_V2,8,N,100205,1,ONLINE_PAY,1890123,STANDARD,CLICK_AND_COLLECT,2,421.34,505.06
2024-01-01 00:00:00,CYNSOPAYYTUW,POS_V2,8,N,100206,3,ONLINE_PAY,1901234,SEASONAL,CLICK_AND_COLLECT,15,3204.66,3943.35
2024-01-01 00:00:00,98613XYH7BKG,POS_V2,8,N,100207,5,ONLINE_PAY,1901234,FAMILY,ONLINE,15,2833.63,3497.79
2024-01-01 00:00:00,UIPW0C4NEYQU,POS_V3,8,N,100208,3,CARD,1901234,SEASONAL,STORE,6,1167.7,1385.42
2024-01-01 00:00:00,69F8611N1OLC,POS_V2,8,N,100209,1,CASH,2012345,SEASONAL,STORE,13,2645.8,3166.45
2024-01-01 00:00:00,X44E3U7E8PZA,POS_V3,8,N,100210,4,CARD,2012345,SEASONAL,STORE,4,845.26,998.94
2024-01-01 00:00:00,CO2GB3W43TH7,POS_V3,8,N,100211,8,CARD,2123456,STANDARD,STORE,2,463,571.98
2024-01-01 00:00:00,TL5TASJ2JGIA,POS_V2,8,N,100212,4,ONLINE_PAY,2234567,SEASONAL,ONLINE,15,2981.68,3530.25
2024-01-01 00:00:00,Q3VPK5XHZB5W,POS_V3,8,N,100213,2,ONLINE_PAY,2234567,STANDARD,ONLINE,2,416.24,513.46
2024-01-01 00:00:00,EIOAYE5DFSJ6,POS_V2,8,N,100214,5,ONLINE_PAY,2345678,STANDARD,CLICK_AND_COLLECT,2,392.76,481.2
2024-01-01 00:00:00,YBK9B3EKZZH0,POS_V2,8,N,100215,6,CASH,2567890,STANDARD,STORE,13,2409.55,2896.7
2024-01-01 00:00:00,FYORLS9LY4GH,POS_V3,8,N,100216,10,ONLINE_PAY,2567890,SEASONAL,ONLINE,4,701.74,851.42
2024-01-01 00:00:00,8EEUB6AP8ETU,POS_V2,8,N,100217,3,CARD,2901234,STANDARD,STORE,4,837.3,1031.78
2024-01-01 00:00:00,K1QAXTFYHHSP,POS_V3,8,N,100218,10,CASH,2901234,STANDARD,STORE,15,3200.66,3931.14
2024-01-01 00:00:00,Y4XS73G2GWHO,POS_V3,8,N,100219,5,CARD,3012345,SEASONAL,STORE,2,429.1,507.18
2024-01-02 00:00:00,S6BNU9ZCEYE0,POS_V3,1,N,100220,1,CASH,234567,STANDARD,STORE,3,565.63,691.45
2024-01-02 00:00:00,9F6QQ11QDLJA,POS_V3,1,N,100221,6,CASH,345678,FAMILY,STORE,2,393.7,478.77
2024-01-02 00:00:00,VZPGDYXMPLMG,POS_V2,1,N,100222,2,CARD,456789,FAMILY,STORE,3,754.78,924.75
2024-01-02 00:00:00,9PLB9EX7ML4B,POS_V2,1,N,100223,8,CARD,456789,STANDARD,STORE,5,1125.93,1382.63
2024-01-02 00:00:00,HKV0N3X0ETF0,POS_V2,1,N,100224,3,CARD,678901,FAMILY,STORE,2,399.93,472.06
2024-01-02 00:00:00,G5V9V76BEV10,POS_V2,1,N,100225,3,CARD,678901,STANDARD,STORE,3,609.56,751.54
2024-01-02 00:00:00,4UQVMZL7DMMH,POS_V2,1,N,100226,2,CARD,890123,SEASONAL,STORE,5,1014.19,1229.81
2024-01-02 00:00:00,6HPPWL3SH46F,POS_V2,1,N,100227,6,CASH,890123,STANDARD,STORE,5,1111.06,1344.87
2024-01-02 00:00:00,EFRVQ2GSOGC9,POS_V2,1,N,100228,8,CARD,890123,STANDARD,STORE,3,621.25,738.42
2024-01-02 00:00:00,8SB50L1JVBS3,POS_V3,1,N,100229,5,CARD,890123,SEASONAL,STORE,2,408.37,493.4
2024-01-02 00:00:00,RQCO167GXWBY,POS_V2,1,N,100230,7,CARD,890123,FAMILY,STORE,6,1179.3,1450.68
2024-01-02 00:00:00,LQPOQJ9L58A4,POS_V3,1,N,100231,3,ONLINE_PAY,901234,FAMILY,ONLINE,3,650.62,780.71
2024-01-02 00:00:00,UC9Z6KSQLVK1,POS_V3,1,N,100232,4,CARD,1234567,SEASONAL,STORE,3,642.96,778.65
2024-01-02 00:00:00,EJRWZXKU9TT3,POS_V2,1,N,100233,6,CARD,1345678,SEASONAL,STORE,5,1161.95,1390.28
2024-01-02 00:00:00,CEV4P9E5XJ53,POS_V2,1,N,100234,1,CARD,1345678,FAMILY,STORE,1,215.29,258.87
2024-01-02 00:00:00,UJGRG3EGTLT9,POS_V2,1,N,100235,8,CARD,1567890,STANDARD,STORE,3,634.74,766.17
2024-01-02 00:00:00,0XS8D0FEE31L,POS_V2,1,N,100236,8,CARD,1567890,STANDARD,STORE,4,741.18,884.58
2024-01-02 00:00:00,1ATC5VSTAAIN,POS_V2,1,N,100237,5,ONLINE_PAY,1567890,SEASONAL,ONLINE,2,395.92,485.36
2024-01-02 00:00:00,EJ6YPO9T105T,POS_V3,1,N,100238,2,CASH,1678901,STANDARD,STORE,5,1075.78,1286.13
2024-01-02 00:00:00,MPPPU349T8GZ,POS_V3,1,N,100239,3,CASH,1678901,SEASONAL,STORE,4,812.94,963.03
2024-01-02 00:00:00,XAT80L3G8LN4,POS_V3,1,N,100240,8,CARD,2567890,SEASONAL,STORE,5,970.38,1202.33
2024-01-02 00:00:00,X9XW6GL10OXO,POS_V3,1,N,100241,8,CASH,2567890,SEASONAL,STORE,3,595.03,709.19
2024-01-02 00:00:00,9ZIJVX7NH522,POS_V2,1,N,100242,1,ONLINE_PAY,2678901,SEASONAL,CLICK_AND_COLLECT,4,792.42,940.92
2024-01-02 00:00:00,F9JMHCSCFC82,POS_V3,1,N,100243,6,CASH,2678901,STANDARD,STORE,3,594.73,704.94
2024-01-02 00:00:00,SK1GM3VN9EY9,POS_V2,1,N,100244,9,CARD,2678901,STANDARD,STORE,3,610.15,743.16
2024-01-02 00:00:00,1PPHP76VU1BY,POS_V2,1,N,100245,8,CARD,2789012,STANDARD,STORE,3,545.05,665.39
2024-01-02 00:00:00,N1AUKMTOKQ3R,POS_V2,1,N,100246,7,CARD,2789012,SEASONAL,STORE,5,975.57,1181.83
2024-01-02 00:00:00,1HUC1T9B8ALB,POS_V2,1,N,100247,5,CARD,2789012,STANDARD,STORE,3,543.72,648.22
2024-01-02 00:00:00,OLAYDUP3HAM2,POS_V2,1,N,100248,7,ONLINE_PAY,2890123,SEASONAL,ONLINE,3,656.28,777.72
2024-01-02 00:00:00,NMSOXGBE3AY5,POS_V3,1,N,100249,3,CASH,2890123,FAMILY,STORE,2,425.51,526.91
2024-01-02 00:00:00,0E98YO0CTKSQ,POS_V3,2,N,100250,4,CASH,456789,FAMILY,STORE,5,1266.88,1528.7
2024-01-02 00:00:00,XDVLX5S5YOCW,POS_V3,2,N,100251,7,CASH,567890,FAMILY,STORE,6,1210.44,1499.02
2024-01-02 00:00:00,P4D00HDL8C4O,POS_V3,2,N,100252,5,ONLINE_PAY,789012,FAMILY,ONLINE,6,1314.38,1585.23
2024-01-02 00:00:00,Z7PYQYDPICQA,POS_V3,2,N,100253,3,CASH,789012,SEASONAL,STORE,5,1007.58,1225.38
2024-01-02 00:00:00,FN4CHJ75UI7T,POS_V3,2,N,100254,9,CASH,789012,STANDARD,STORE,5,1078.32,1278.52
2024-01-02 00:00:00,V6V08IPD0WB9,POS_V2,2,N,100255,7,CARD,890123,FAMILY,STORE,1,223,272.11
2024-01-02 00:00:00,PXAVL8XQH9XH,POS_V2,2,N,100256,1,CARD,901234,STANDARD,STORE,6,1252.55,1543.71
2024-01-02 00:00:00,LQ045S0XCW4Z,POS_V3,2,N,100257,3,CARD,1234567,SEASONAL,STORE,7,1526.07,1868.48
2024-01-02 00:00:00,31LILBAXQFWA,POS_V3,2,N,100258,3,CARD,1345678,STANDARD,STORE,7,1654.63,1992.59
2024-01-02 00:00:00,VQV9JKNE8TKS,POS_V2,2,N,100259,4,CASH,1345678,STANDARD,STORE,6,1387.57,1667.28
2024-01-02 00:00:00,86G7O5E7YKCS,POS_V3,2,N,100260,9,CARD,1345678,SEASONAL,STORE,4,854.29,1019.84
2024-01-02 00:00:00,JD93802U27CY,POS_V2,2,N,100261,6,ONLINE_PAY,1567890,FAMILY,ONLINE,5,910.42,1120.18
2024-01-02 00:00:00,W6D904X9IFC7,POS_V3,2,N,100262,1,ONLINE_PAY,1567890,FAMILY,ONLINE,7,1386.31,1636.83
2024-01-02 00:00:00,389WLJDQE26K,POS_V3,2,N,100263,1,CARD,1678901,FAMILY,STORE,3,575.79,679.54
2024-01-02 00:00:00,MUJBPH6WHLAK,POS_V3,2,N,100264,1,CARD,1789012,FAMILY,STORE,3,660.96,816.32
2024-01-02 00:00:00,TSMZK9BHNY9L,POS_V2,2,N,100265,4,CASH,1890123,SEASONAL,STORE,4,871.3,1040.74
2024-01-02 00:00:00,MWLRKEL6JF54,POS_V3,2,N,100266,9,CARD,1901234,SEASONAL,STORE,6,1285.33,1529.35
2024-01-02 00:00:00,XQO068XWSYXD,POS_V2,2,N,100267,1,CARD,1901234,STANDARD,STORE,7,1418.01,1680.62
2024-01-02 00:00:00,FDGY8CQI962S,POS_V2,2,N,100268,1,ONLINE_PAY,2012345,STANDARD,ONLINE,7,1355.84,1611.95
2024-01-02 00:00:00,BEJFP6EPJ3ZV,POS_V2,2,N,100269,1,CARD,2345678,STANDARD,STORE,7,1478.25,1799.87
2024-01-02 00:00:00,N6GZOKTDKC4K,POS_V2,2,N,100270,9,CARD,2789012,STANDARD,STORE,1,200.85,247.17
2024-01-02 00:00:00,72BF4JDCUHAV,POS_V3,2,N,100271,8,ONLINE_PAY,2789012,SEASONAL,ONLINE,7,1383.91,1659.97
2024-01-02 00:00:00,A6JMC0A2GMBC,POS_V2,2,N,100272,3,CASH,3012345,SEASONAL,STORE,4,808.45,961.23
2024-01-02 00:00:00,5T7TWN2AU3MY,POS_V2,3,N,100273,2,ONLINE_PAY,123456,SEASONAL,CLICK_AND_COLLECT,3,629.15,751.65
2024-01-02 00:00:00,I475S5266SGY,POS_V3,3,N,100274,4,CARD,345678,STANDARD,STORE,4,847.41,1015.8
2024-01-02 00:00:00,AJBGIW6JVM0M,POS_V2,3,N,100275,4,CARD,345678,SEASONAL,STORE,7,1331.27,1614.41
2024-01-02 00:00:00,5F4ABF2X6MGR,POS_V2,3,N,100276,6,ONLINE_PAY,345678,FAMILY,ONLINE,4,759.92,932.14
2024-01-02 00:00:00,NVJQFVDJKZPC,POS_V3,3,N,100277,6,CARD,456789,SEASONAL,STORE,1,257.43,308.85
2024-01-02 00:00:00,XUT7UR4LCIHS,POS_V2,3,N,100278,9,ONLINE_PAY,456789,FAMILY,ONLINE,6,1528.99,1818.54
2024-01-02 00:00:00,S15DZSQ6K4K1,POS_V3,3,N,100279,10,CASH,567890,FAMILY,STORE,5,991.78,1172.15
2024-01-02 00:00:00,3RC6GW6GGD1F,POS_V3,3,N,100280,9,CARD,789012,STANDARD,STORE,5,1009.24,1191.53
2024-01-02 00:00:00,WNILXPJWWVN7,POS_V3,3,N,100281,7,CASH,789012,SEASONAL,STORE,7,1534.49,1859.27
2024-01-02 00:00:00,R03ZARERXND3,POS_V2,3,N,100282,10,CARD,901234,FAMILY,STORE,6,1266.47,1545.02
2024-01-02 00:00:00,0CALTJPS0BTQ,POS_V2,3,N,100283,4,CARD,1234567,SEASONAL,STORE,7,1399.17,1652.43
2024-01-02 00:00:00,UEL3BWAUW3BC,POS_V3,3,N,100284,5,CARD,1345678,FAMILY,STORE,2,488.82,591.25
2024-01-02 00:00:00,ZP7N0MDJTVF2,POS_V3,3,N,100285,3,CARD,1345678,FAMILY,STORE,4,898.38,1088.43
2024-01-02 00:00:00,1IFKTY87PCJU,POS_V3,3,N,100286,10,ONLINE_PAY,1567890,SEASONAL,CLICK_AND_COLLECT,4,802.16,962.55
2024-01-02 00:00:00,AHS5I2HCJHL2,POS_V3,3,N,100287,4,CARD,1678901,STANDARD,STORE,2,428.51,526.56
2024-01-02 00:00:00,I2BSICXN780F,POS_V2,3,N,100288,5,CARD,1678901,SEASONAL,STORE,6,1195.61,1411.86
2024-01-02 00:00:00,LU83E4HNZPOO,POS_V3,3,N,100289,9,ONLINE_PAY,1678901,SEASONAL,ONLINE,2,392.25,483.83
2024-01-02 00:00:00,XRU5N854H5Q6,POS_V2,3,N,100290,8,CASH,1789012,FAMILY,STORE,5,1112.76,1369.57
2024-01-02 00:00:00,W9YRCSWZEXZC,POS_V2,3,N,100291,2,ONLINE_PAY,1901234,FAMILY,CLICK_AND_COLLECT,1,186.59,229.94
2024-01-02 00:00:00,WE4I8AQKM8HD,POS_V3,3,N,100292,1,CARD,2012345,FAMILY,STORE,3,605.14,726.44
2024-01-02 00:00:00,VXT0AGCSI3Q1,POS_V3,3,N,100293,3,CASH,2234567,STANDARD,STORE,4,781.55,943.26
2024-01-02 00:00:00,BJGZQLPPH6N4,POS_V3,3,N,100294,2,CARD,2234567,STANDARD,STORE,7,1321.86,1617.83
2024-01-02 00:00:00,1A5DCFSH4W27,POS_V2,3,N,100295,6,CASH,2345678,SEASONAL,STORE,4,814.41,972.28
2024-01-02 00:00:00,EFIQIEG74U85,POS_V2,3,N,100296,1,ONLINE_PAY,2567890,STANDARD,CLICK_AND_COLLECT,5,1001.11,1218.52
2024-01-02 00:00:00,7S0LZ4T07JW9,POS_V2,3,N,100297,8,CARD,2567890,SEASONAL,STORE,5,883.83,1060.5
2024-01-02 00:00:00,AX8TTAC0NQ31,POS_V3,3,N,100298,6,CARD,2789012,SEASONAL,STORE,1,199.64,246.35
2024-01-02 00:00:00,HL1A9VD9YQ4X,POS_V3,3,N,100299,6,ONLINE_PAY,2890123,FAMILY,ONLINE,5,1093.24,1338.7
2024-01-02 00:00:00,SPXW8T1X0YUU,POS_V2,3,N,100300,7,ONLINE_PAY,2901234,STANDARD,CLICK_AND_COLLECT,2,461.2,568.1
2024-01-02 00:00:00,FJAWHVN7C7WV,POS_V2,3,N,100301,2,ONLINE_PAY,3012345,FAMILY,ONLINE,5,1043.64,1247.19
2024-01-02 00:00:00,Z5NO3HGARJZO,POS_V3,3,N,100302,5,CARD,3012345,STANDARD,STORE,6,1242.7,1476.47
2024-01-02 00:00:00,7JMI7UA0OQE5,POS_V3,4,N,100303,5,CASH,123456,SEASONAL,STORE,4,782.24,952.8
2024-01-02 00:00:00,PQWJUEIU2TWV,POS_V3,4,N,100304,9,CASH,345678,SEASONAL,STORE,8,1470.47,1736.06
2024-01-02 00:00:00,YTV3Q58P3TB9,POS_V2,4,N,100305,7,CASH,456789,STANDARD,STORE,4,964,1173.93
2024-01-02 00:00:00,Y5H8UC8D2BDR,POS_V3,4,N,100306,10,ONLINE_PAY,567890,SEASONAL,ONLINE,1,196.76,232.18
2024-01-02 00:00:00,64U4RM022OAK,POS_V3,4,N,100307,10,CASH,789012,SEASONAL,STORE,7,1430.12,1699.09
2024-01-02 00:00:00,NXS1QPW86F19,POS_V2,4,N,100308,8,CARD,789012,FAMILY,STORE,7,1608.53,1974.96
2024-01-02 00:00:00,IW1ILVK7CFPY,POS_V3,4,N,100309,10,CARD,789012,FAMILY,STORE,3,649.2,801.81
2024-01-02 00:00:00,DI9CJFI4IAQ3,POS_V2,4,N,100310,7,CARD,789012,FAMILY,STORE,7,1566.92,1900.08
2024-01-02 00:00:00,FJDQ5CE9MNA4,POS_V2,4,N,100311,4,CASH,901234,SEASONAL,STORE,2,443.55,548.95
2024-01-02 00:00:00,3TDENC5COLYZ,POS_V2,4,N,100312,4,ONLINE_PAY,1012345,STANDARD,ONLINE,8,1894.13,2322.97
2024-01-02 00:00:00,QJZK8MOJE2J3,POS_V2,4,N,100313,4,CARD,1123456,STANDARD,STORE,7,1370.48,1640.3
2024-01-02 00:00:00,WQBHJO79U9MB,POS_V2,4,N,100314,2,CASH,1456789,SEASONAL,STORE,7,1347.23,1609.94
2024-01-02 00:00:00,BEZXS5VJZI2V,POS_V3,4,N,100315,1,CASH,1890123,SEASONAL,STORE,6,1248.22,1493.1
2024-01-02 00:00:00,MF3O7YQCHA6D,POS_V3,4,N,100316,4,CARD,1890123,STANDARD,STORE,8,1644,1993.33
2024-01-02 00:00:00,S8UXQLDKREO7,POS_V3,4,N,100317,2,CARD,2345678,FAMILY,STORE,2,412.27,493.56
2024-01-02 00:00:00,FSUXXWTIW1U0,POS_V3,4,N,100318,3,CASH,2678901,SEASONAL,STORE,6,1069.94,1294.93
2024-01-02 00:00:00,VVRBO5Z7A6J5,POS_V2,4,N,100319,2,ONLINE_PAY,2901234,STANDARD,CLICK_AND_COLLECT,6,1279.87,1526.62
2024-01-02 00:00:00,ECB4F9J5Y193,POS_V3,4,N,100320,6,CARD,2901234,STANDARD,STORE,1,220,264.91
2024-01-02 00:00:00,UL8EWDA42PXJ,POS_V2,4,N,100321,1,CARD,2901234,SEASONAL,STORE,8,1851.89,2259.49
2024-01-02 00:00:00,SNIFPU47LLI4,POS_V3,4,N,100322,2,CARD,3012345,FAMILY,STORE,7,1631.58,1950.43
2024-01-02 00:00:00,YIV3M4O1I4PS,POS_V2,5,N,100323,8,ONLINE_PAY,123456,SEASONAL,ONLINE,3,638.83,787.51
2024-01-02 00:00:00,7LOMD4JEW2HV,POS_V3,5,N,100324,1,CARD,123456,FAMILY,STORE,3,683.94,819.49
2024-01-02 00:00:00,3VFWPY8HX3XK,POS_V3,5,N,100325,1,CASH,456789,FAMILY,STORE,4,1006.62,1192.84
2024-01-02 00:00:00,PXVG1F1QMNMW,POS_V2,5,N,100326,4,ONLINE_PAY,567890,FAMILY,ONLINE,3,598.43,724.91
2024-01-02 00:00:00,XVERYRVHR09M,POS_V3,5,N,100327,8,CARD,567890,SEASONAL,STORE,1,196.46,243.58
2024-01-02 00:00:00,7PBE51ATQNG2,POS_V2,5,N,100328,6,CASH,567890,STANDARD,STORE,3,628.86,769.16
2024-01-02 00:00:00,XW13SDQY5VWH,POS_V3,5,N,100329,4,CASH,789012,FAMILY,STORE,3,689.23,834.21
2024-01-02 00:00:00,C2UORGN6KGYE,POS_V3,5,N,100330,10,CASH,789012,STANDARD,STORE,3,643.91,773.42
2024-01-02 00:00:00,H00FVXVEPLPJ,POS_V2,5,N,100331,4,CASH,890123,FAMILY,STORE,1,223.22,270.26
2024-01-02 00:00:00,KPMLB27YRQ4W,POS_V2,5,N,100332,10,CARD,890123,FAMILY,STORE,1,211.72,252.74
2024-01-02 00:00:00,U820603P8Y9R,POS_V3,5,N,100333,5,CASH,901234,STANDARD,STORE,3,659.16,778.65
2024-01-02 00:00:00,W9Y4WAN8B8T7,POS_V2,5,N,100334,2,CASH,1012345,SEASONAL,STORE,1,232.81,284.65
2024-01-02 00:00:00,0FNMRYSQIXPV,POS_V3,5,N,100335,8,CARD,1234567,FAMILY,STORE,1,199.8,244.17
2024-01-02 00:00:00,TSLR7EW7NYDB,POS_V3,5,N,100336,6,CARD,1234567,FAMILY,STORE,2,435.08,515.77
2024-01-02 00:00:00,9990KMW51GYN,POS_V2,5,N,100337,4,CARD,1345678,STANDARD,STORE,4,860.67,1035.12
2024-01-02 00:00:00,I6EV7EIWSMZF,POS_V3,5,N,100338,5,CASH,1567890,FAMILY,STORE,2,403.86,478.54
2024-01-02 00:00:00,LQ7V5YOZ1YBT,POS_V3,5,N,100339,6,CASH,1567890,SEASONAL,STORE,1,207.03,256.44
2024-01-02 00:00:00,6QPOOF376RVB,POS_V3,5,N,100340,9,CARD,1567890,STANDARD,STORE,1,190.29,225.73
2024-01-02 00:00:00,N6Y4HS5WN84W,POS_V2,5,N,100341,6,CASH,1789012,SEASONAL,STORE,4,894.5,1057.05
2024-01-02 00:00:00,6SHFDPLBTEMI,POS_V2,5,N,100342,9,CASH,1890123,FAMILY,STORE,1,208.71,257.21
2024-01-02 00:00:00,5XXYX26Z344A,POS_V2,5,N,100343,5,CARD,1901234,SEASONAL,STORE,1,187.8,222.59
2024-01-02 00:00:00,VDJ20DCOTOXB,POS_V2,5,N,100344,4,CASH,2012345,STANDARD,STORE,4,794.69,952.07
2024-01-02 00:00:00,TU9QT74ULNRS,POS_V2,5,N,100345,2,CARD,2123456,STANDARD,STORE,3,654.21,789.73
2024-01-02 00:00:00,3IVXPJ0TTTFC,POS_V3,5,N,100346,4,CARD,2234567,FAMILY,STORE,1,214.33,259.01
2024-01-02 00:00:00,30IHSO9FLAUO,POS_V2,5,N,100347,6,CARD,2234567,STANDARD,STORE,2,378.71,452.18
2024-01-02 00:00:00,DNRDEM14X3SE,POS_V3,5,N,100348,4,CARD,2567890,FAMILY,STORE,3,532.7,650.72
2024-01-02 00:00:00,D4GOX4OFPNDH,POS_V3,5,N,100349,10,CARD,2678901,STANDARD,STORE,3,555.47,674.26
2024-01-02 00:00:00,PD6EDT4SAQ7W,POS_V3,6,N,100350,2,ONLINE_PAY,123456,SEASONAL,ONLINE,11,2295.83,2808.03
2024-01-02 00:00:00,ZUFWTVUYI7U5,POS_V3,6,N,100351,9,ONLINE_PAY,123456,SEASONAL,CLICK_AND_COLLECT,10,1999.28,2371.74
2024-01-02 00:00:00,VK012BB5E0G9,POS_V3,6,N,100352,9,CARD,234567,FAMILY,STORE,6,1038.78,1261.44
2024-01-02 00:00:00,W6KAF96O4Y8W,POS_V2,6,N,100353,8,ONLINE_PAY,234567,STANDARD,CLICK_AND_COLLECT,11,1908.76,2323.2
2024-01-02 00:00:00,T39HYOHL7VL5,POS_V3,6,N,100354,7,ONLINE_PAY,345678,STANDARD,ONLINE,4,736.18,869.52
2024-01-02 00:00:00,70R7ZOOG2YLS,POS_V3,6,N,100355,1,CASH,678901,SEASONAL,STORE,2,411.26,505.78
2024-01-02 00:00:00,T5T1UCT3RICM,POS_V3,6,N,100356,5,ONLINE_PAY,678901,STANDARD,ONLINE,11,2374.99,2917.97
2024-01-02 00:00:00,TZUBQPI1COXR,POS_V2,6,N,100357,8,ONLINE_PAY,789012,FAMILY,ONLINE,11,2356.02,2862.38
2024-01-02 00:00:00,QRDTS75Z88GR,POS_V3,6,N,100358,3,ONLINE_PAY,789012,STANDARD,CLICK_AND_COLLECT,8,1667.7,2052.92
2024-01-02 00:00:00,8AGYUB19EQMA,POS_V2,6,N,100359,2,CARD,901234,STANDARD,STORE,4,977.12,1185.98
2024-01-02 00:00:00,XXOGLMM15G1L,POS_V3,6,N,100360,1,CARD,1123456,FAMILY,STORE,6,1256.1,1510
2024-01-02 00:00:00,PAI0XT5SRO69,POS_V2,6,N,100361,5,CASH,1234567,SEASONAL,STORE,6,1262,1551.4
2024-01-02 00:00:00,S06SNUMS8DX7,POS_V2,6,N,100362,10,CARD,1234567,FAMILY,STORE,13,2506.68,3021.74
2024-01-02 00:00:00,5PHRALQERAOA,POS_V3,6,N,100363,7,CASH,1345678,STANDARD,STORE,13,3083.62,3724.02
2024-01-02 00:00:00,PDML1ZFXRWDA,POS_V2,6,N,100364,6,ONLINE_PAY,1345678,STANDARD,ONLINE,8,1885.12,2282.34
2024-01-02 00:00:00,1IF6H0OPQHZ9,POS_V2,6,N,100365,7,CASH,1345678,SEASONAL,STORE,2,470.2,560.64
2024-01-02 00:00:00,QCY3HS8I2JLR,POS_V2,6,N,100366,6,CARD,1678901,STANDARD,STORE,6,1155.76,1416.52
2024-01-02 00:00:00,7NCJZ18FEQ74,POS_V3,6,N,100367,10,ONLINE_PAY,1789012,SEASONAL,ONLINE,8,1774.76,2119.14
2024-01-02 00:00:00,Z7HF1E83YT53,POS_V2,6,N,100368,6,CARD,1789012,STANDARD,STORE,10,2202.56,2700.56
2024-01-02 00:00:00,1RJD9BLC8WDA,POS_V2,6,N,100369,7,ONLINE_PAY,1890123,STANDARD,ONLINE,10,2053.96,2503.28
2024-01-02 00:00:00,JK0DVA54X4TN,POS_V3,6,N,100370,4,CARD,1890123,SEASONAL,STORE,13,2954.27,3653.48
2024-01-02 00:00:00,J24CN20U60VX,POS_V3,6,N,100371,1,CASH,1890123,FAMILY,STORE,2,400.22,475.4
2024-01-02 00:00:00,R1SVM0PUTSRE,POS_V2,6,N,100372,7,ONLINE_PAY,1901234,SEASONAL,ONLINE,11,2142.93,2637.62
2024-01-02 00:00:00,XJ31ONOCU9GU,POS_V3,6,N,100373,3,CARD,2012345,STANDARD,STORE,4,881.3,1049.38
2024-01-02 00:00:00,5BEK0OKDJ2TM,POS_V3,6,N,100374,9,CARD,2234567,FAMILY,STORE,10,2064.34,2448.78
2024-01-02 00:00:00,LJA2QUT6ARPI,POS_V2,6,N,100375,9,ONLINE_PAY,2234567,FAMILY,ONLINE,10,2119.12,2551.04
2024-01-02 00:00:00,A3PWZNAEKOBX,POS_V3,6,N,100376,7,ONLINE_PAY,2345678,FAMILY,ONLINE,4,878.54,1086.14
2024-01-02 00:00:00,4KUACGM0IHW2,POS_V3,6,N,100377,4,CARD,2789012,STANDARD,STORE,10,1889.86,2300.08
2024-01-02 00:00:00,20KSTTE0L0VI,POS_V2,6,N,100378,2,ONLINE_PAY,2789012,STANDARD,ONLINE,8,1682.1,1997.38
2024-01-02 00:00:00,Z4LSW15JGXJ4,POS_V3,6,N,100379,4,CARD,2789012,FAMILY,STORE,6,1089.66,1306.94
2024-01-02 00:00:00,C48AJFVC8JSN,POS_V3,6,N,100380,8,CARD,2890123,SEASONAL,STORE,6,1275.72,1526.4
