bu_sk,item_sk,local_date,outlier_flags,available_stock,reserved_stock,allocated_stock,blocked_stock,demand_stock,acceptable_stock,avoidable_stock,avoidable_reason_ifk,acceptable_stock_goal,avoidable_stock_goal,warehouse_unprotected,warehouse_protected,warehouse_total,warehouse_unprotected_demand_stock,warehouse_protected_demand_stock,shelf_stock,osa_want_stock_flag,available_stock_at_opening,blocked_stock_at_opening,stock_on_hand_at_opening,osa_want_stock_quantity,osa_have_stock_flag,osa_need_stock_flag,osa_missed_sales_quantity,,
1,1,2024-05-27 00:00:00,"{""flag_stock"": false}",46,11,12,2,26,32.6,13.4,4,33.8,12.8,233,116,349,18.5,5.6,34,1,38,3,64,27,0,1,1,,
1,1,2024-05-28 00:00:00,"{""flag_stock"": false}",39,15,12,3,24,22.1,16.9,1,23.5,16.3,237,115,352,10.2,3.9,18,1,46,3,76,22,0,1,1,,
1,1,2024-05-29 00:00:00,"{""flag_stock"": false}",34,16,11,2,33,24.8,9.2,2,25.8,9,237,118,355,13,2.2,21,1,39,1,67,35,0,1,1,,
1,1,2024-05-30 00:00:00,"{""flag_stock"": false}",35,10,7,5,39,21.4,13.6,5,21.6,13.6,249,119,368,15.6,4.1,25,1,34,4,55,39,0,1,1,,
1,1,2024-05-31 00:00:00,"{""flag_stock"": false}",47,19,1,4,34,34.7,12.3,2,35.4,11.1,257,119,376,16.7,6.9,26,1,35,4,59,38,0,1,1,,
1,1,2024-06-01 00:00:00,"{""flag_stock"": false}",43,22,9,6,44,31,12,5,31.5,11.8,273,122,395,27.9,9.8,24,1,47,4,82,47,0,1,1,,
1,1,2024-06-02 00:00:00,"{""flag_stock"": false}",42,19,9,6,41,30.8,11.2,2,33.7,10.9,270,118,388,19.6,8.2,15,1,43,6,77,35,0,1,1,,
1,1,2024-06-03 00:00:00,"{""flag_stock"": false}",44,12,8,6,27,27.1,16.9,5,27.6,16,257,116,373,13.7,4.2,19,1,42,5,67,30,0,1,1,,
1,1,2024-06-04 00:00:00,"{""flag_stock"": false}",55,18,8,3,33,33.1,21.9,5,35.3,21.2,261,116,377,14.5,4.9,27,1,44,4,74,34,0,1,1,,
1,1,2024-06-05 00:00:00,"{""flag_stock"": true}",5,24,10,4,30,3.4,1.6,2,3.5,1.4,262,118,380,16,5.4,25,1,55,5,94,35,0,1,1,,
1,1,2024-06-06 00:00:00,"{""flag_stock"": true}",1,17,7,5,34,0.6,0.4,5,0.6,0.4,271,120,391,20.5,6.2,19,1,5,5,34,34,0,1,1,,
1,1,2024-06-07 00:00:00,"{""flag_stock"": true}",0,17,6,4,28,0,0,1,0,0,277,128,405,13.5,5.4,18,1,1,3,27,38,1,0,0,,
1,1,2024-06-08 00:00:00,"{""flag_stock"": true}",18,17,8,4,47,11.4,6.6,2,12.4,6.1,274,133,407,24.5,9.8,18,1,0,4,29,44,0,1,1,,
1,1,2024-06-09 00:00:00,"{""flag_stock"": true}",17,8,7,5,35,10.5,6.5,3,11.1,6,284,132,416,18.9,6.8,18,1,18,4,37,36,0,1,1,,
1,1,2024-06-10 00:00:00,"{""flag_stock"": false}",33,10,3,2,32,23.4,9.6,5,25.7,9.2,289,131,420,15.3,6.3,15,1,17,1,31,35,0,1,1,,
1,1,2024-06-11 00:00:00,"{""flag_stock"": false}",34,15,9,5,30,20.6,13.4,4,22.2,12.6,278,128,406,15.4,2.9,29,1,33,5,62,26,1,0,0,,
1,1,2024-06-12 00:00:00,"{""flag_stock"": false}",31,16,3,4,31,22.9,8.1,2,23.6,7.9,283,123,406,12.4,4.5,23,1,34,3,56,28,1,0,0,,
1,1,2024-06-13 00:00:00,"{""flag_stock"": false}",39,22,6,4,27,22.6,16.4,2,23.7,16,277,117,394,12.1,4.5,31,1,31,4,63,34,0,1,1,,
1,1,2024-06-14 00:00:00,"{""flag_stock"": false}",54,15,9,5,33,38.3,15.7,3,41.7,15,273,119,392,12.5,6.2,19,1,39,4,67,30,0,1,1,,
1,1,2024-06-15 00:00:00,"{""flag_stock"": false}",57,12,7,4,40,35.6,21.4,3,36.1,20.6,265,126,391,27.4,7.2,26,1,54,4,77,40,0,1,1,,
1,1,2024-06-16 00:00:00,"{""flag_stock"": true}",6,21,8,5,33,4.4,1.6,3,4.5,1.4,277,118,395,12.3,6.9,21,1,57,4,90,37,0,1,1,,
1,1,2024-06-17 00:00:00,"{""flag_stock"": true}",7,14,6,5,26,4.6,2.4,4,5,2.4,273,119,392,15.1,5.9,18,1,6,7,33,32,0,1,1,,
1,1,2024-06-18 00:00:00,"{""flag_stock"": false}",18,17,12,5,28,10.1,7.9,4,10.2,7.2,267,118,385,21.1,10.7,32,1,7,5,41,28,0,1,1,,
1,1,2024-06-19 00:00:00,"{""flag_stock"": true}",10,15,4,5,31,5.6,4.4,4,5.8,4.1,264,114,378,14.9,4.9,24,1,18,5,42,29,1,0,0,,
1,1,2024-06-20 00:00:00,"{""flag_stock"": false}",16,18,2,5,25,8.9,7.1,3,8.9,6.7,273,107,380,18.4,6.2,22,1,10,4,34,30,1,0,0,,
1,1,2024-06-21 00:00:00,"{""flag_stock"": true}",13,12,6,5,32,9.3,3.7,5,9.4,3.5,273,110,383,17.6,0.5,21,1,16,5,39,27,0,1,1,,
1,1,2024-06-22 00:00:00,"{""flag_stock"": false}",23,18,7,4,30,12.8,10.2,5,13.2,9.7,259,121,380,22.4,3.8,20,1,13,4,42,25,1,0,0,,
1,1,2024-06-23 00:00:00,"{""flag_stock"": false}",32,24,6,4,39,19.3,12.7,5,20.1,12.1,250,114,364,26.6,4.9,30,1,23,4,57,46,0,1,1,,
1,1,2024-06-24 00:00:00,"{""flag_stock"": false}",30,18,5,5,28,20.2,9.8,4,20.6,9.2,263,113,376,15.1,9.4,22,1,32,4,59,31,0,1,1,,
1,1,2024-06-25 00:00:00,"{""flag_stock"": false}",35,12,0,4,27,25.7,9.3,3,28.2,8.9,253,103,356,18.1,4.3,19,1,30,3,45,32,0,1,1,,
1,1,2024-06-26 00:00:00,"{""flag_stock"": false}",36,12,4,5,30,24.4,11.6,3,25.1,10.8,253,99,352,27.6,7.3,19,1,35,5,56,32,0,1,1,,
1,1,2024-06-27 00:00:00,"{""flag_stock"": false}",42,10,10,3,30,28.5,13.5,2,30.3,13.1,233,98,331,16.2,0.2,25,1,36,3,59,39,0,1,1,,
1,1,2024-06-28 00:00:00,"{""flag_stock"": false}",52,17,7,1,31,35.7,16.3,5,37.6,15,236,95,331,17.2,4,22,1,42,2,68,34,0,1,1,,
1,1,2024-06-29 00:00:00,"{""flag_stock"": false}",58,17,8,1,40,35.2,22.8,3,35.6,21.7,236,95,331,25.9,7.1,25,1,52,0,77,44,0,1,1,,
1,1,2024-06-30 00:00:00,"{""flag_stock"": false}",66,14,11,5,39,46.2,19.8,4,47.7,18.4,239,98,337,18.2,6,19,1,58,4,87,34,1,0,0,,
1,1,2024-07-01 00:00:00,"{""flag_stock"": false}",70,16,3,0,28,41.8,28.2,3,43.1,25.4,231,100,331,13.5,3.2,20,1,66,1,86,23,0,1,1,,
1,1,2024-07-02 00:00:00,"{""flag_stock"": false}",74,19,9,6,32,48.8,25.2,4,50.5,23.8,236,104,340,19,4.6,10,1,70,7,105,30,1,0,0,,
1,1,2024-07-03 00:00:00,"{""flag_stock"": false}",70,16,9,6,29,50.9,19.1,4,54.7,18.2,233,102,335,13.4,5,20,1,74,6,105,30,1,0,0,,
1,1,2024-07-04 00:00:00,"{""flag_stock"": false}",76,12,1,6,28,49.7,26.3,3,49.7,25.6,226,102,328,16.7,4.7,31,1,70,7,90,34,0,1,1,,
1,1,2024-07-05 00:00:00,"{""flag_stock"": false}",83,15,3,4,26,60.4,22.6,2,63.3,22.2,228,104,332,16,5.6,18,1,76,3,97,23,1,0,0,,
1,1,2024-07-06 00:00:00,"{""flag_stock"": false}",92,17,8,8,30,56.8,35.2,3,58.9,34.6,229,98,327,14.7,8.3,34,1,83,8,116,32,0,1,1,,
1,1,2024-07-07 00:00:00,"{""flag_stock"": false}",100,15,9,4,37,70,30,2,73.3,27.5,225,98,323,24.3,4.9,23,1,92,4,120,40,1,0,0,,
1,1,2024-07-08 00:00:00,"{""flag_stock"": false}",102,21,5,6,28,66.5,35.5,2,73.1,32.3,251,98,349,13.7,0.7,14,1,100,8,134,33,0,1,1,,
1,1,2024-07-09 00:00:00,"{""flag_stock"": false}",99,20,8,5,27,57.4,41.6,5,59.6,40.3,245,104,349,16.2,4.2,25,1,102,5,135,24,0,1,1,,
1,1,2024-07-10 00:00:00,"{""flag_stock"": false}",92,20,7,2,19,67.1,24.9,1,67.6,23.9,228,115,343,8.7,6.8,31,1,99,1,127,15,1,0,0,,
1,1,2024-07-11 00:00:00,"{""flag_stock"": false}",106,13,8,3,24,71.9,34.1,1,78.4,33.2,228,114,342,12.7,4.5,28,1,92,3,116,24,1,0,0,,
1,1,2024-07-12 00:00:00,"{""flag_stock"": false}",106,18,5,5,34,77.1,28.9,3,79.1,26.3,225,111,336,16.4,6.2,23,1,106,4,133,38,0,1,1,,
1,1,2024-07-13 00:00:00,"{""flag_stock"": false}",119,12,3,6,44,73.7,45.3,1,79,40.9,233,108,341,17.9,3.9,26,1,106,8,129,57,1,0,0,,
1,1,2024-07-14 00:00:00,"{""flag_stock"": false}",115,17,5,4,49,64.9,50.1,1,69.5,47.7,227,109,336,22.3,8.5,18,1,119,3,144,49,0,1,1,,
1,1,2024-07-15 00:00:00,"{""flag_stock"": false}",132,13,3,3,34,84.8,47.2,5,85.9,43.2,232,112,344,17.6,5.4,24,1,115,2,133,31,1,0,0,,
1,1,2024-07-16 00:00:00,"{""flag_stock"": false}",144,21,4,3,27,87.9,56.1,1,90.9,53.7,224,123,347,17.9,3.4,19,1,132,4,161,31,0,1,1,,
1,1,2024-07-17 00:00:00,"{""flag_stock"": false}",148,11,6,6,33,108.2,39.8,3,111.9,38.3,220,124,344,18,3.2,19,1,144,6,167,30,0,1,1,,
1,1,2024-07-18 00:00:00,"{""flag_stock"": false}",154,20,3,4,28,99,55,4,104.2,53.5,217,123,340,16.6,5.7,19,1,148,3,174,29,0,1,1,,
1,1,2024-07-19 00:00:00,"{""flag_stock"": false}",153,13,11,3,28,105.9,47.1,4,106,43.7,213,116,329,15.1,4.9,19,1,154,4,182,24,1,0,0,,
1,1,2024-07-20 00:00:00,"{""flag_stock"": false}",154,21,9,7,40,112.8,41.2,5,118,38.6,205,116,321,28.7,6.8,25,1,153,8,191,36,0,1,1,,
1,1,2024-07-21 00:00:00,"{""flag_stock"": false}",162,16,3,3,29,115.1,46.9,4,119.5,44.1,198,118,316,11.7,7.9,33,1,154,3,176,31,0,1,1,,
1,1,2024-07-22 00:00:00,"{""flag_stock"": false}",158,14,9,6,24,105.4,52.6,5,108.1,50.7,194,114,308,17.2,0.8,29,1,162,7,192,29,1,0,0,,
1,1,2024-07-23 00:00:00,"{""flag_stock"": false}",167,16,7,4,32,121.4,45.6,4,128,42.3,187,116,303,21.3,3.4,27,1,158,3,184,39,0,1,1,,
1,1,2024-07-24 00:00:00,"{""flag_stock"": false}",173,16,10,5,27,117.6,55.4,4,127,53.1,197,123,320,13.1,8.1,26,1,167,7,200,31,0,1,1,,
1,1,2024-07-25 00:00:00,"{""flag_stock"": false}",176,10,5,3,34,124.6,51.4,3,134.3,51,211,119,330,18.7,7.8,28,1,173,1,189,22,1,0,0,,
1,1,2024-07-26 00:00:00,"{""flag_stock"": false}",179,21,2,2,32,117.9,61.1,5,124.8,57.7,220,120,340,13.5,4.6,32,1,176,2,201,31,0,1,1,,
1,1,2024-07-27 00:00:00,"{""flag_stock"": false}",178,18,12,3,46,115.5,62.5,4,125.5,56.9,227,110,337,27.5,7.5,15,1,179,3,212,44,1,0,0,,
1,1,2024-07-28 00:00:00,"{""flag_stock"": false}",181,9,2,2,46,122.9,58.1,3,128.1,54.5,225,109,334,25.7,9.8,26,1,178,2,191,48,1,0,0,,
1,1,2024-07-29 00:00:00,"{""flag_stock"": false}",178,11,8,1,27,132.5,45.5,5,138.5,42.5,229,114,343,15.5,2.8,20,1,181,2,202,29,0,1,1,,
1,1,2024-07-30 00:00:00,"{""flag_stock"": false}",183,13,12,4,21,120.3,62.7,4,120.7,57.9,238,117,355,8.8,5.1,18,1,178,5,208,24,0,1,1,,
1,1,2024-07-31 00:00:00,"{""flag_stock"": false}",179,13,7,2,33,115.4,63.6,4,120.4,57.7,238,116,354,15.8,7.2,18,1,183,2,205,41,1,0,0,,
1,1,2024-08-01 00:00:00,"{""flag_stock"": false}",177,9,6,4,30,132.7,44.3,3,144.5,44.1,229,113,342,9.9,4.8,13,1,179,3,197,27,0,1,1,,
1,1,2024-08-02 00:00:00,"{""flag_stock"": false}",182,16,1,4,23,127.4,54.6,3,132.8,49.5,236,117,353,16,4.6,26,1,177,6,200,22,0,1,1,,
1,1,2024-08-03 00:00:00,"{""flag_stock"": false}",186,19,0,0,32,133.5,52.5,2,143.2,50.7,237,120,357,16.9,8.2,17,1,182,1,202,28,0,1,1,,
1,1,2024-08-04 00:00:00,"{""flag_stock"": false}",190,21,2,5,30,129.4,60.6,2,137.4,57.1,237,115,352,15.9,7.2,21,1,186,5,214,17,0,1,1,,
1,1,2024-08-05 00:00:00,"{""flag_stock"": false}",197,21,6,1,31,130.4,66.6,2,131.5,64.7,234,120,354,11.3,3.6,20,1,190,1,218,41,0,1,1,,
1,1,2024-08-06 00:00:00,"{""flag_stock"": false}",200,14,7,4,20,131.6,68.4,4,138.3,63.3,239,124,363,11,3,21,1,197,6,224,19,0,1,1,,
1,1,2024-08-07 00:00:00,"{""flag_stock"": false}",199,12,5,6,33,147.6,51.4,1,147.9,47,245,128,373,9,2.9,18,1,200,5,222,36,0,1,1,,
1,1,2024-08-08 00:00:00,"{""flag_stock"": false}",204,20,13,3,32,137.3,66.7,4,146,63.4,256,123,379,11.5,2.3,16,1,199,4,236,38,1,0,0,,
1,1,2024-08-09 00:00:00,"{""flag_stock"": false}",201,13,5,2,20,112.6,88.4,1,113.5,87.2,264,131,395,15.3,6.1,24,1,204,1,223,26,1,0,0,,
1,1,2024-08-10 00:00:00,"{""flag_stock"": false}",209,15,6,3,33,115.6,93.4,2,126.2,91.3,267,130,397,23,5.7,11,1,201,1,223,37,0,1,1,,
1,1,2024-08-11 00:00:00,"{""flag_stock"": false}",215,11,9,4,33,125,90,3,129.3,83.6,251,126,377,17,8.8,9,1,209,3,232,36,0,1,1,,
1,1,2024-08-12 00:00:00,"{""flag_stock"": false}",222,13,11,3,20,135.9,86.1,3,146.5,78.9,266,125,391,14.2,3.3,23,1,215,2,241,31,0,1,1,,
1,1,2024-08-13 00:00:00,"{""flag_stock"": false}",227,13,6,1,25,164.6,62.4,5,173.8,60.5,279,116,395,12.5,7.6,21,1,222,2,243,35,1,0,0,,
1,1,2024-08-14 00:00:00,"{""flag_stock"": false}",239,10,10,5,25,132,107,2,133.1,98.3,268,109,377,14.1,2,26,1,227,5,252,14,1,0,0,,
1,1,2024-08-15 00:00:00,"{""flag_stock"": false}",235,15,9,3,30,159.6,75.4,3,173.4,70.3,279,100,379,15.5,2.8,18,1,239,3,266,30,0,1,1,,
1,1,2024-08-16 00:00:00,"{""flag_stock"": false}",238,13,11,4,31,159.7,78.3,3,169.5,75.4,266,99,365,13.5,3.8,26,1,235,5,264,32,0,1,1,,
1,1,2024-08-17 00:00:00,"{""flag_stock"": false}",235,11,12,3,40,148,87,2,161.9,79.7,254,96,350,22.1,4.3,28,1,238,4,265,35,0,1,1,,
1,1,2024-08-18 00:00:00,"{""flag_stock"": false}",234,11,3,5,42,158.1,75.9,2,163.5,69.9,250,97,347,24.6,7.1,20,1,235,5,254,40,0,1,1,,
1,1,2024-08-19 00:00:00,"{""flag_stock"": false}",242,19,5,3,26,162.6,79.4,3,178.3,79.4,248,105,353,14.2,5,24,1,234,3,261,25,0,1,1,,
1,1,2024-08-20 00:00:00,"{""flag_stock"": false}",239,18,6,6,24,165.2,73.8,3,171.3,66.7,247,109,356,14,9.1,22,1,242,6,272,29,1,0,0,,
1,1,2024-08-21 00:00:00,"{""flag_stock"": false}",241,12,8,4,23,139,102,2,143.4,95.2,251,103,354,7.6,1.7,22,1,239,4,263,26,0,1,1,,
1,1,2024-08-22 00:00:00,"{""flag_stock"": false}",243,14,8,5,27,153.8,89.2,5,166.5,85.1,250,96,346,17.4,1.1,22,1,241,4,267,29,1,0,0,,
1,1,2024-08-23 00:00:00,"{""flag_stock"": false}",241,19,6,5,31,146.3,94.7,2,148.9,86.4,265,104,369,14.7,4.3,19,1,243,7,275,32,0,1,1,,
1,1,2024-08-24 00:00:00,"{""flag_stock"": false}",237,16,6,3,37,155.7,81.3,5,161.1,75.9,269,96,365,17,8.4,19,1,241,4,267,40,0,1,1,,
1,1,2024-08-25 00:00:00,"{""flag_stock"": false}",252,18,13,8,32,151.4,100.6,2,151.5,98.2,276,92,368,20.2,5.3,25,1,237,9,277,26,0,1,1,,
1,1,2024-08-26 00:00:00,"{""flag_stock"": false}",261,12,8,6,25,190.6,70.4,4,201.2,68.8,265,89,354,12.4,5,31,1,252,6,278,24,0,1,1,,
1,1,2024-08-27 00:00:00,"{""flag_stock"": false}",260,9,5,1,26,144.9,115.1,3,146.3,112.4,255,92,347,14.1,2.9,24,1,261,0,275,22,0,1,1,,
1,1,2024-08-28 00:00:00,"{""flag_stock"": false}",261,19,6,2,23,192.4,68.6,3,197.7,64,258,89,347,12.6,0.8,13,1,260,2,287,24,1,0,0,,
1,1,2024-08-29 00:00:00,"{""flag_stock"": false}",254,9,5,3,29,171.4,82.6,1,172.3,77.6,269,90,359,13,6.2,20,1,261,2,277,29,0,1,1,,
1,1,2024-08-30 00:00:00,"{""flag_stock"": false}",265,10,9,4,23,194.1,70.9,3,209.3,66.1,266,89,355,12.2,5.3,20,1,254,5,278,19,0,1,1,,
1,1,2024-08-31 00:00:00,"{""flag_stock"": false}",271,18,12,4,27,149.5,121.5,4,162.2,114,258,91,349,18.4,4.2,31,1,265,4,299,30,0,1,1,,
1,1,2024-09-01 00:00:00,"{""flag_stock"": false}",271,12,14,2,45,166.5,104.5,5,180.3,95.7,260,94,354,20.2,8.2,15,1,271,3,300,38,0,1,1,,
1,1,2024-09-02 00:00:00,"{""flag_stock"": false}",276,10,7,5,36,177.9,98.1,4,193.3,97.9,257,84,341,17.1,8.4,26,1,271,4,292,35,0,1,1,,
1,1,2024-09-03 00:00:00,"{""flag_stock"": false}",274,17,7,4,33,184.8,89.2,2,200.6,86.9,246,89,335,18.1,1.4,25,1,276,4,304,34,0,1,1,,
1,1,2024-09-04 00:00:00,"{""flag_stock"": false}",271,20,8,3,30,192.2,78.8,2,197.5,75.7,258,86,344,11.4,4,22,1,274,2,304,22,0,1,1,,
1,1,2024-09-05 00:00:00,"{""flag_stock"": false}",261,23,7,4,35,171.7,89.3,1,183.3,88,270,85,355,14.8,4.4,13,1,271,5,306,35,0,1,1,,
1,1,2024-09-06 00:00:00,"{""flag_stock"": false}",259,15,7,2,23,180.5,78.5,2,195.1,70.7,265,94,359,14.6,9.4,16,1,261,2,285,38,1,0,0,,
1,1,2024-09-07 00:00:00,"{""flag_stock"": false}",255,12,4,6,47,177.7,77.3,3,190.7,75.4,261,96,357,21.7,9.1,23,1,259,6,281,54,0,1,1,,
1,1,2024-09-08 00:00:00,"{""flag_stock"": false}",254,19,10,2,39,179,75,2,196.4,68.1,269,91,360,27.6,5.9,30,1,255,2,286,34,0,1,1,,
1,1,2024-09-09 00:00:00,"{""flag_stock"": false}",26,22,5,2,30,18.9,7.1,3,18.9,6.8,290,88,378,21.7,7,23,1,254,2,283,26,0,1,1,,
1,1,2024-09-10 00:00:00,"{""flag_stock"": false}",19,16,7,3,30,11.9,7.1,3,12.3,6.6,281,91,372,18.3,7.4,17,1,26,0,49,34,0,1,1,,
1,1,2024-09-11 00:00:00,"{""flag_stock"": false}",24,18,9,3,27,14,10,2,15.1,9.2,284,95,379,12.5,3.9,26,1,19,4,50,34,0,1,1,,
1,1,2024-09-12 00:00:00,"{""flag_stock"": false}",30,10,10,5,29,18.2,11.8,3,19.7,10.8,279,102,381,19.9,5.5,25,1,24,4,48,31,0,1,1,,
1,1,2024-09-13 00:00:00,"{""flag_stock"": false}",30,16,8,5,31,20.9,9.1,2,22.9,8.5,277,108,385,16.8,4.4,22,1,30,4,58,33,0,1,1,,
1,1,2024-09-14 00:00:00,"{""flag_stock"": false}",34,17,7,4,49,24.3,9.7,1,26.1,8.8,271,106,377,24.2,6.4,22,1,30,2,56,51,0,1,1,,
1,1,2024-09-15 00:00:00,"{""flag_stock"": false}",32,18,6,3,49,20.9,11.1,3,21.1,10.3,284,104,388,23,6.3,17,1,34,3,61,52,0,1,1,,
1,1,2024-09-16 00:00:00,"{""flag_stock"": false}",39,10,3,4,34,29.2,9.8,1,30.1,9.5,293,100,393,17.7,6.4,24,1,32,5,50,41,0,1,1,,
1,1,2024-09-17 00:00:00,"{""flag_stock"": false}",42,18,12,3,34,26,16,3,28,15.1,289,99,388,18.3,6.3,23,1,39,4,73,38,1,0,0,,
1,1,2024-09-18 00:00:00,"{""flag_stock"": false}",46,17,10,9,31,30.8,15.2,5,32.7,14.7,288,97,385,11.6,3.5,15,1,42,9,78,31,0,1,1,,
1,1,2024-09-19 00:00:00,"{""flag_stock"": false}",38,18,6,6,31,22.7,15.3,3,23.2,14.9,281,101,382,18,4.7,23,1,46,8,78,32,0,1,1,,
1,1,2024-09-20 00:00:00,"{""flag_stock"": false}",39,14,7,0,35,28.9,10.1,4,30.7,9.4,295,106,401,19.3,4.1,24,1,38,0,59,35,0,1,1,,
1,1,2024-09-21 00:00:00,"{""flag_stock"": false}",31,13,4,8,42,22.4,8.6,4,23.2,8.2,310,103,413,21.3,9.2,25,1,39,9,65,57,1,0,0,,
1,1,2024-09-22 00:00:00,"{""flag_stock"": false}",36,9,4,6,40,26.1,9.9,2,27.6,9.5,305,116,421,19.7,6.7,21,1,31,5,49,41,0,1,1,,
1,1,2024-09-23 00:00:00,"{""flag_stock"": false}",33,13,11,5,32,22.3,10.7,5,24.2,10.6,309,117,426,19.9,5.6,27,1,36,7,67,37,1,0,0,,
1,1,2024-09-24 00:00:00,"{""flag_stock"": false}",37,12,7,1,23,27.4,9.6,4,27.6,9.4,307,113,420,12.8,4.7,16,1,33,0,52,28,1,0,0,,
1,1,2024-09-25 00:00:00,"{""flag_stock"": false}",46,2,8,6,27,34,12,5,35.9,11,298,108,406,17.1,6.7,23,1,37,8,55,25,0,1,1,,
1,1,2024-09-26 00:00:00,"{""flag_stock"": false}",40,13,4,2,33,29.2,10.8,5,31.3,9.9,304,117,421,15.3,1.7,27,1,46,2,65,37,0,1,1,,
1,1,2024-09-27 00:00:00,"{""flag_stock"": false}",40,17,7,5,39,27.4,12.6,5,27.4,11.8,301,119,420,20.3,5.4,25,1,40,6,70,39,0,1,1,,
1,1,2024-09-28 00:00:00,"{""flag_stock"": false}",52,13,5,2,34,31.9,20.1,1,33.5,18.9,303,119,422,20.9,9.2,17,1,40,2,60,36,1,0,0,,
1,1,2024-09-29 00:00:00,"{""flag_stock"": false}",50,14,7,3,38,29.7,20.3,5,30,20.1,302,131,433,22.8,6.8,24,1,52,4,77,37,1,0,0,,
1,1,2024-09-30 00:00:00,"{""flag_stock"": false}",37,13,8,5,33,25.2,11.8,4,25.5,10.7,310,137,447,14.5,7.2,20,1,50,5,76,42,0,1,1,,
1,1,2024-10-01 00:00:00,"{""flag_stock"": false}",36,10,11,1,32,20.2,15.8,1,21,14.4,305,136,441,21.9,8.6,29,1,37,1,59,22,0,1,1,,
1,1,2024-10-02 00:00:00,"{""flag_stock"": false}",36,12,11,2,39,27,9,4,29.6,8.8,311,133,444,16.4,8.8,23,1,36,0,59,30,0,1,1,,
1,1,2024-10-03 00:00:00,"{""flag_stock"": false}",47,18,9,2,42,33,14,5,35.4,13.8,305,125,430,21.1,4.4,26,1,36,1,64,43,1,0,0,,
1,1,2024-10-04 00:00:00,"{""flag_stock"": false}",47,9,2,2,32,25.9,21.1,3,28.3,19.7,303,123,426,16.5,4.2,20,1,47,0,58,28,0,1,1,,
1,1,2024-10-05 00:00:00,"{""flag_stock"": false}",48,15,3,4,49,35.5,12.5,2,38.6,11.8,316,121,437,30.3,8.3,16,1,47,5,70,47,1,0,0,,
1,1,2024-10-06 00:00:00,"{""flag_stock"": false}",43,16,3,6,49,26.4,16.6,4,28.4,15.3,315,113,428,28.7,9.5,22,1,48,5,72,46,0,1,1,,
1,1,2024-10-07 00:00:00,"{""flag_stock"": false}",39,12,10,4,34,25.4,13.6,5,25.8,13.4,315,105,420,18.9,3.8,29,1,43,4,69,34,1,0,0,,
1,1,2024-10-08 00:00:00,"{""flag_stock"": false}",52,14,10,8,32,31,21,3,31.6,19.2,313,104,417,24.3,6.9,14,1,39,8,71,34,1,0,0,,
1,1,2024-10-09 00:00:00,"{""flag_stock"": false}",57,18,8,5,34,36.6,20.4,4,39.6,20.2,307,106,413,16.9,5,28,1,52,4,82,33,1,0,0,,
1,1,2024-10-10 00:00:00,"{""flag_stock"": false}",59,25,4,2,34,33,26,2,35.8,23.8,309,111,420,18.8,4.9,27,1,57,1,87,41,0,1,1,,
1,1,2024-10-11 00:00:00,"{""flag_stock"": false}",69,18,2,5,26,41.5,27.5,4,42.6,25.4,306,113,419,15,8.6,32,1,59,5,84,30,1,0,0,,
1,1,2024-10-12 00:00:00,"{""flag_stock"": false}",72,21,7,8,44,43.6,28.4,1,45.4,26,307,110,417,26.8,7.3,25,1,69,9,106,47,0,1,1,,
1,1,2024-10-13 00:00:00,"{""flag_stock"": false}",82,15,7,3,45,45.2,36.8,3,48.3,35.1,319,107,426,24.3,8,24,1,72,4,98,39,0,1,1,,
1,1,2024-10-14 00:00:00,"{""flag_stock"": false}",79,13,8,2,31,52.4,26.6,1,56.9,25.5,321,106,427,18.7,6.3,19,1,82,3,106,30,0,1,1,,
1,1,2024-10-15 00:00:00,"{""flag_stock"": false}",77,10,6,2,29,49.5,27.5,3,49.5,25.6,330,104,434,18,4.7,23,1,79,3,98,25,1,0,0,,
1,1,2024-10-16 00:00:00,"{""flag_stock"": false}",95,10,5,7,38,57.2,37.8,2,62.6,34.2,315,99,414,17.1,2.6,20,1,77,8,100,35,1,0,0,,
1,1,2024-10-17 00:00:00,"{""flag_stock"": false}",92,19,8,9,46,64.8,27.2,2,66.2,26.5,324,94,418,27.8,5.1,31,1,95,9,131,46,1,0,0,,
1,1,2024-10-18 00:00:00,"{""flag_stock"": false}",100,16,10,2,38,66.8,33.2,1,68.7,31.2,334,90,424,16.5,6.4,17,1,92,3,121,38,0,1,1,,
1,1,2024-10-19 00:00:00,"{""flag_stock"": false}",112,13,3,5,43,76.8,35.2,1,78.6,31.9,339,91,430,21.8,6.6,25,1,100,5,121,51,1,0,0,,
1,1,2024-10-20 00:00:00,"{""flag_stock"": false}",113,10,6,3,47,76.5,36.5,1,80.2,33.7,326,87,413,21.3,9.1,16,1,112,3,131,42,0,1,1,,
1,1,2024-10-21 00:00:00,"{""flag_stock"": false}",121,17,2,3,32,66.9,54.1,2,67.4,50.1,336,81,417,20.6,4.1,19,1,113,4,136,34,1,0,0,,
1,1,2024-10-22 00:00:00,"{""flag_stock"": false}",133,9,9,1,29,84.9,48.1,5,90.8,44,329,71,400,18.6,4.5,23,1,121,2,141,31,1,0,0,,
1,1,2024-10-23 00:00:00,"{""flag_stock"": false}",132,11,8,4,33,90.8,41.2,5,96.4,40.4,332,76,408,16.3,5.8,29,1,133,4,156,27,0,1,1,,
1,1,2024-10-24 00:00:00,"{""flag_stock"": false}",136,11,7,2,31,94.9,41.1,4,100.2,39.8,340,77,417,15.7,6.4,23,1,132,2,152,35,1,0,0,,
