local_forecast_date,bu_sk,item_sk,base_demand_forecast_units,demand_forecast_units,demand_forecast_net_deviation_quantity,demand_forecast_accuracy_score_ifk,demand_forecast_is_accurate_flag,operational_forecast_units,operational_forecast_net_deviation_quantity,operational_forecast_accuracy_score_ifk,operational_forecast_is_accurate_flag,operational_orderable_forecast_units,operational_carry_away_forecast_units,calculated_override,country_activity,days_last_change_country_activity
2024-07-30 00:00:00,1,1,5.28,4.99,4.99,4,True,5.38,5.38,3,False,4.86,0.34,0.04,1.284,5
2024-07-31 00:00:00,1,1,4.28,3.68,3.68,4,True,3.49,3.49,4,True,3.01,0.5,2.15,1.1928,12
2024-08-01 00:00:00,1,1,3.61,3.68,-0.32,5,True,4.27,0.27,5,True,3.95,0.57,2.83,0.7638,20
2024-08-02 00:00:00,1,1,2.93,2.58,0.58,5,True,2.49,0.49,5,True,2.15,0.17,4.32,1.2296,13
2024-08-03 00:00:00,1,1,6.28,5.86,5.86,3,False,5.23,5.23,3,False,4.7,0.66,3.84,1.2708,25
2024-08-04 00:00:00,1,1,7.43,6.5,6.5,3,False,6.72,6.72,3,False,6.26,0.91,0.72,1.2037,28
2024-08-05 00:00:00,1,1,3.01,2.77,2.77,4,True,3.05,3.05,4,True,2.61,0.45,0.65,1.2674,0
2024-08-06 00:00:00,1,1,3.2,2.98,2.98,4,True,2.98,2.98,4,True,2.64,0.35,0.79,1.0401,2
2024-08-07 00:00:00,1,1,3.64,3.32,2.32,4,True,3.34,2.34,4,True,3.12,0.34,3.56,0.9185,16
2024-08-08 00:00:00,1,1,2.43,2.36,-6.64,3,False,2.15,-6.85,3,False,1.99,0.26,4.69,1.121,21
2024-08-09 00:00:00,1,1,2.87,2.7,-1.3,5,True,2.31,-1.69,5,True,2.02,0.33,4.51,1.0762,18
2024-08-10 00:00:00,1,1,5.45,4.81,-0.19,5,True,4.38,-0.62,5,True,3.82,0.45,2.63,0.7586,16
2024-08-11 00:00:00,1,1,6.32,5.64,3.64,4,True,5.64,3.64,4,True,5,0.65,1.66,0.748,14
2024-08-12 00:00:00,1,1,3.46,3.1,-1.9,5,True,3.14,-1.86,5,True,2.76,0.24,4.31,1.2002,11
2024-08-13 00:00:00,1,1,2.82,2.39,-1.61,5,True,2.34,-1.66,5,True,2.16,0.26,2.82,0.9484,23
2024-08-14 00:00:00,1,1,2.41,2.12,2.12,4,True,2.03,2.03,4,True,1.86,0.22,1.1,1.0032,16
2024-08-15 00:00:00,1,1,2.99,2.78,2.78,4,True,2.41,2.41,4,True,2.14,0.23,2.11,1.2041,25
2024-08-16 00:00:00,1,1,2.85,2.45,-0.55,5,True,2.45,-0.55,5,True,2.18,0.23,3.41,1.0366,24
2024-08-17 00:00:00,1,1,5.88,5.35,3.35,4,True,5.55,3.55,4,True,5.12,0.63,0.85,0.8596,9
2024-08-18 00:00:00,1,1,6.91,6.54,6.54,3,False,6.75,6.75,3,False,6.36,0.7,1.18,1.0807,17
2024-08-19 00:00:00,1,1,2.88,2.87,-0.13,5,True,3.01,0.01,5,True,2.85,0.29,1.84,0.9388,23
2024-08-20 00:00:00,1,1,2.45,2.37,-1.63,5,True,2.47,-1.53,5,True,2.12,0.3,0.26,0.7246,19
2024-08-21 00:00:00,1,1,3.03,2.69,-5.31,3,False,2.89,-5.11,3,False,2.64,0.21,2.01,1.0115,29
2024-08-22 00:00:00,1,1,2.86,2.67,2.67,4,True,2.57,2.57,4,True,2.43,0.22,2.84,0.8469,0
2024-08-23 00:00:00,1,1,3.06,2.69,0.69,5,True,2.73,0.73,5,True,2.46,0.35,4.15,0.7262,12
2024-08-24 00:00:00,1,1,6.21,5.63,1.63,5,True,6.36,2.36,4,True,5.66,0.71,3.85,1.0193,14
2024-08-25 00:00:00,1,1,5.96,5.5,4.5,4,True,5.26,4.26,4,True,4.57,0.32,3.24,1.0447,27
2024-08-26 00:00:00,1,1,3.64,3.56,-0.44,5,True,3.64,-0.36,5,True,3.44,0.44,3.78,0.8544,26
2024-08-27 00:00:00,1,1,3.68,3.25,3.25,4,True,3.41,3.41,4,True,2.99,0.23,1.57,1.0379,2
2024-08-28 00:00:00,1,1,2.63,2.59,-5.41,3,False,2.42,-5.58,3,False,2.21,0.14,4,1.225,21
2024-08-29 00:00:00,1,1,3.59,3.01,3.01,4,True,3.13,3.13,4,True,2.72,0.3,3.46,0.9705,13
2024-08-30 00:00:00,1,1,3.1,2.81,-1.19,5,True,3.1,-0.9,5,True,2.65,0.21,2.43,1.0137,13
2024-08-31 00:00:00,1,1,5.68,5.37,0.37,5,True,5.31,0.31,5,True,5,0.29,3.73,0.8083,3
2024-09-01 00:00:00,1,1,11.13,10.36,10.36,2,False,10.98,10.98,2,False,10.4,1.2,3.19,1.179,28
2024-09-02 00:00:00,1,1,5.52,4.86,4.86,4,True,4.37,4.37,4,True,3.79,0.45,4.44,0.9493,27
2024-09-03 00:00:00,1,1,5.72,5.23,-0.77,5,True,5.33,-0.67,5,True,4.96,0.48,1.41,1.1379,27
2024-09-04 00:00:00,1,1,4.81,4.41,-0.59,5,True,4.1,-0.9,5,True,3.7,0.22,4.41,1.0838,18
2024-09-05 00:00:00,1,1,5.41,4.86,-12.14,2,False,4.84,-12.16,2,False,4.54,0.39,2.01,0.9631,7
2024-09-06 00:00:00,1,1,4.82,4.63,3.63,4,True,4.68,3.68,4,True,4.03,0.64,1.93,0.8715,12
2024-09-07 00:00:00,1,1,10.57,10.21,5.21,3,False,11.31,6.31,3,False,10.61,1.25,3.04,0.8962,0
2024-09-08 00:00:00,1,1,11.13,10.41,2.41,4,True,10.56,2.56,4,True,10,1.32,3.28,0.8198,28
2024-09-09 00:00:00,1,1,4.85,4.47,4.47,4,True,4.54,4.54,4,True,4.27,0.46,2.33,0.7069,24
2024-09-10 00:00:00,1,1,5.44,5.24,-0.76,5,True,5.24,-0.76,5,True,4.7,0.46,1.41,1.2881,14
2024-09-11 00:00:00,1,1,5.25,4.72,4.72,4,True,5.04,5.04,3,False,4.64,0.48,1.89,0.9967,14
2024-09-12 00:00:00,1,1,5.71,5.14,5.14,3,False,5.26,5.26,3,False,4.95,0.5,2.42,1.235,6
2024-09-13 00:00:00,1,1,5.31,5.03,5.03,3,False,5.5,5.5,3,False,4.84,0.29,1.33,0.7112,18
2024-09-14 00:00:00,1,1,11.11,9.63,9.63,3,False,10.55,10.55,2,False,9.27,1.54,1.32,1.1536,13
2024-09-15 00:00:00,1,1,9.52,8.46,1.46,5,True,8.46,1.46,5,True,7.62,0.51,1.74,0.9667,29
2024-09-16 00:00:00,1,1,5.27,4.87,-4.13,4,True,4.86,-4.14,4,True,4.19,0.35,1.34,0.9182,6
2024-09-17 00:00:00,1,1,4.6,4.17,3.17,4,True,4.75,3.75,4,True,4.45,0.42,0.1,0.7887,29
2024-09-18 00:00:00,1,1,4.7,3.94,3.94,4,True,4.35,4.35,4,True,3.86,0.56,1.65,1.0758,21
2024-09-19 00:00:00,1,1,4.48,4.18,-3.82,4,True,4.56,-3.44,4,True,4.13,0.56,3.43,1.0145,14
2024-09-20 00:00:00,1,1,5.74,5.37,5.37,3,False,5.28,5.28,3,False,4.72,0.29,2.26,1.0727,23
2024-09-21 00:00:00,1,1,7.91,6.85,-1.15,5,True,7.4,-0.6,5,True,7.01,1.07,0.48,0.8401,24
2024-09-22 00:00:00,1,1,10.32,9.51,7.51,3,False,10.2,8.2,3,False,8.82,1.29,2.5,1.04,15
2024-09-23 00:00:00,1,1,4.34,3.92,-4.08,4,True,3.72,-4.28,4,True,3.32,0.46,2.55,0.7752,15
2024-09-24 00:00:00,1,1,4.32,3.84,-7.16,3,False,3.35,-7.65,3,False,3.08,0.42,2.06,0.7262,16
2024-09-25 00:00:00,1,1,4.4,3.95,3.95,4,True,4.19,4.19,4,True,3.68,0.4,0.39,1.2679,1
2024-09-26 00:00:00,1,1,6.2,5.74,5.74,3,False,5.83,5.83,3,False,5.01,0.43,0.05,1.2233,16
2024-09-27 00:00:00,1,1,5.9,5.68,5.68,3,False,5.88,5.88,3,False,5.05,0.31,4.93,0.7808,17
2024-09-28 00:00:00,1,1,7.19,6.27,0.27,5,True,6.84,0.84,5,True,6.11,0.74,0.56,1.2946,28
2024-09-29 00:00:00,1,1,7.22,6.7,-5.3,3,False,6.75,-5.25,3,False,5.92,0.56,2.61,0.9797,28
2024-09-30 00:00:00,1,1,5.95,5.78,0.78,5,True,5.62,0.62,5,True,4.91,0.37,0.23,0.8383,25
2024-10-01 00:00:00,1,1,6.02,5.82,2.82,4,True,6.05,3.05,4,True,5.14,0.36,2.33,1.0037,7
2024-10-02 00:00:00,1,1,6.52,5.75,-5.25,3,False,6.11,-4.89,4,True,5.66,0.68,3.67,1.2693,27
2024-10-03 00:00:00,1,1,4.72,3.96,-0.04,5,True,4.22,0.22,5,True,3.81,0.29,1.13,0.9864,27
2024-10-04 00:00:00,1,1,5.87,5.5,-7.5,3,False,5.76,-7.24,3,False,5.36,0.53,3.09,0.7379,4
2024-10-05 00:00:00,1,1,10.09,9.38,9.38,3,False,9.51,9.51,3,False,8.56,1.14,3.7,1.0259,11
2024-10-06 00:00:00,1,1,9.96,9.14,3.14,4,True,10.26,4.26,4,True,9.35,0.64,3.4,1.2061,3
2024-10-07 00:00:00,1,1,4.49,4.23,-0.77,5,True,4.34,-0.66,5,True,3.86,0.59,2.95,0.9409,20
2024-10-08 00:00:00,1,1,4.83,4.59,4.59,4,True,5.1,5.1,3,False,4.53,0.39,4.42,0.83,23
2024-10-09 00:00:00,1,1,4.8,4.41,-4.59,4,True,4.55,-4.45,4,True,4.03,0.38,0.7,0.7109,26
2024-10-10 00:00:00,1,1,7.09,6.04,-0.96,5,True,6.5,-0.5,5,True,5.84,0.6,0.11,1.1959,0
2024-10-11 00:00:00,1,1,4.58,4.34,4.34,4,True,4.36,4.36,4,True,4,0.4,1.08,0.7186,1
2024-10-12 00:00:00,1,1,12.22,10.55,5.55,3,False,11.15,6.15,3,False,9.81,0.56,0.98,1.1762,27
2024-10-13 00:00:00,1,1,12.36,10.67,10.67,2,False,11.8,11.8,2,False,10.35,1.62,1.74,0.7191,14
2024-10-14 00:00:00,1,1,5.95,5.44,2.44,4,True,5.04,2.04,4,True,4.45,0.61,4.85,0.7225,16
2024-10-15 00:00:00,1,1,4.65,4.04,4.04,4,True,3.61,3.61,4,True,3.26,0.52,1.2,0.8336,22
2024-10-16 00:00:00,1,1,4.88,4.05,-6.95,3,False,4.14,-6.86,3,False,3.85,0.3,0.31,0.7638,8
2024-10-17 00:00:00,1,1,5.11,4.56,-2.44,4,True,5.04,-1.96,5,True,4.47,0.61,3.13,0.8663,8
2024-10-18 00:00:00,1,1,5.39,4.8,4.8,4,True,5.11,5.11,3,False,4.64,0.31,2.68,1.1465,1
2024-10-19 00:00:00,1,1,8.88,8.2,2.2,4,True,8.53,2.53,4,True,7.78,0.71,1.03,0.9162,19
2024-10-20 00:00:00,1,1,12.08,10.54,-2.46,4,True,10.72,-2.28,4,True,9.89,0.81,0.86,0.9181,22
2024-10-21 00:00:00,1,1,4,3.92,0.92,5,True,3.89,0.89,5,True,3.47,0.57,3.01,0.9953,13
2024-10-22 00:00:00,1,1,5.26,4.92,-4.08,4,True,5.3,-3.7,4,True,4.79,0.44,4.62,0.9273,6
2024-10-23 00:00:00,1,1,5.33,4.65,-0.35,5,True,4.36,-0.64,5,True,4.1,0.22,2.32,1.2137,11
2024-10-24 00:00:00,1,1,4.68,4.53,4.53,4,True,4.55,4.55,4,True,4.3,0.52,4.4,0.7469,7
2024-10-25 00:00:00,1,1,5.07,4.44,-10.56,2,False,4.75,-10.25,2,False,4.44,0.65,0.62,0.7052,28
2024-10-26 00:00:00,1,1,9.97,9.27,-3.73,4,True,10.24,-2.76,4,True,9.42,1.28,3.78,0.7606,29
2024-10-27 00:00:00,1,1,9.77,8.59,4.59,4,True,8.67,4.67,4,True,8.02,1.1,1.42,0.9876,28
2024-10-28 00:00:00,1,1,6.48,5.89,0.89,5,True,6.13,1.13,5,True,5.35,0.88,4.91,1.2967,0
2024-10-29 00:00:00,1,1,5.42,5.06,5.06,3,False,5.91,5.91,3,False,5.49,0.75,3.56,0.7371,25
2024-10-30 00:00:00,1,1,5.77,5.16,5.16,3,False,5.05,5.05,3,False,4.62,0.67,3.09,1.2248,5
2024-10-31 00:00:00,1,1,5.88,5.13,4.13,4,True,4.8,3.8,4,True,4.23,0.56,4.59,1.1762,21
2024-11-01 00:00:00,1,1,5.75,5.19,-1.81,5,True,5.67,-1.33,5,True,5.08,0.77,1.53,1.2071,0
2024-11-02 00:00:00,1,1,15.71,14.75,5.75,3,False,14.92,5.92,3,False,13.76,2.11,4.99,0.7302,10
2024-11-03 00:00:00,1,1,11.89,10.93,-0.07,5,True,11.45,0.45,5,True,10.35,1.63,0.94,1.0215,26
2024-11-04 00:00:00,1,1,7.62,6.63,3.63,4,True,6.13,3.13,4,True,5.61,0.46,3.46,1.0929,21
2024-11-05 00:00:00,1,1,6.98,6.62,1.62,5,True,6.48,1.48,5,True,5.69,0.61,2.71,1.2681,4
2024-11-06 00:00:00,1,1,8.57,8.59,-0.41,5,True,8.4,-0.6,5,True,7.66,1.1,3.64,0.9356,26
2024-11-07 00:00:00,1,1,7.3,6.75,6.75,3,False,6.36,6.36,3,False,5.76,0.87,0.66,1.0395,5
2024-11-08 00:00:00,1,1,6.56,5.96,3.96,4,True,6.96,4.96,4,True,6.05,0.68,1.56,1.1847,11
2024-11-09 00:00:00,1,1,13.44,12.31,4.31,4,True,11.63,3.63,4,True,10.12,1.18,4.44,0.89,26
2024-11-10 00:00:00,1,1,13.59,12.81,7.81,3,False,13.31,8.31,3,False,12.1,1.7,3.83,0.7212,25
2024-11-11 00:00:00,1,1,6.02,5.84,2.84,4,True,6.17,3.17,4,True,5.64,0.46,2.18,0.7639,14
2024-11-12 00:00:00,1,1,5.56,4.83,4.83,4,True,4.49,4.49,4,True,3.99,0.62,4.2,1.0365,12
2024-11-13 00:00:00,1,1,8.3,7.57,1.57,5,True,8.15,2.15,4,True,7.02,0.65,4.67,0.7143,6
2024-11-14 00:00:00,1,1,8.96,8.48,8.48,3,False,9.2,9.2,3,False,8.08,0.69,1.38,1.148,22
2024-11-15 00:00:00,1,1,7.05,7.11,7.11,3,False,7.65,7.65,3,False,7.07,0.83,4.37,0.7398,1
2024-11-16 00:00:00,1,1,15.6,14.52,8.52,3,False,14.77,8.77,3,False,13.78,1.33,4.13,1.2419,7
2024-11-17 00:00:00,1,1,13.93,12.75,12.75,2,False,13.67,13.67,2,False,12.05,0.73,4.29,1.1051,24
2024-11-18 00:00:00,1,1,5.38,5.23,1.23,5,True,5.54,1.54,5,True,5.11,0.73,2.08,0.8056,0
2024-11-19 00:00:00,1,1,6.01,5.87,-2.13,4,True,6.5,-1.5,5,True,5.57,0.73,3.01,1.0708,12
2024-11-20 00:00:00,1,1,6.36,6.09,6.09,3,False,6.88,6.88,3,False,6.13,1,0.51,1.0546,4
2024-11-21 00:00:00,1,1,8.29,7.94,6.94,3,False,8.72,7.72,3,False,7.91,1.06,0.44,1.0583,11
2024-11-22 00:00:00,1,1,6.32,5.93,-1.07,5,True,5.85,-1.15,5,True,5.18,0.31,1.8,0.9514,18
2024-11-23 00:00:00,1,1,11.11,9.91,0.91,5,True,10.38,1.38,5,True,9.25,0.64,2.16,1.0028,15
2024-11-24 00:00:00,1,1,14.57,12.91,12.91,2,False,13.19,13.19,2,False,11.75,1.1,4.49,0.8302,15
2024-11-25 00:00:00,1,1,6.18,5.99,5.99,3,False,6.32,6.32,3,False,5.38,0.36,2.14,0.8651,22
2024-11-26 00:00:00,1,1,7.16,6.97,-4.03,4,True,6.86,-4.14,4,True,5.91,0.61,3.77,1.1674,2
2024-11-27 00:00:00,1,1,6.49,5.77,5.77,3,False,5.84,5.84,3,False,5.47,0.37,3.43,0.8739,7
2024-11-28 00:00:00,1,1,8.3,7.47,7.47,3,False,8.19,8.19,3,False,7.32,0.66,1.04,1.0873,26
2024-11-29 00:00:00,1,1,6.99,6.49,4.49,4,True,6.47,4.47,4,True,5.94,0.49,0.93,0.7076,24
2024-11-30 00:00:00,1,1,13.92,12.84,12.84,2,False,12.7,12.7,2,False,10.82,1.52,4.69,1.0293,4
2024-12-01 00:00:00,1,1,10.77,9.5,-0.5,5,True,9.27,-0.73,5,True,8.33,1.34,3.4,1.2538,24
2024-12-02 00:00:00,1,1,6.17,5.66,5.66,3,False,5.09,5.09,3,False,4.66,0.63,1.98,1.1733,11
2024-12-03 00:00:00,1,1,6.22,5.53,5.53,3,False,5.48,5.48,3,False,4.94,0.69,0.29,1.2201,28
2024-12-04 00:00:00,1,1,5.54,5.65,1.65,5,True,5.33,1.33,5,True,4.72,0.78,4.53,0.8676,4
2024-12-05 00:00:00,1,1,8.63,7.99,-1.01,5,True,8.03,-0.97,5,True,7.6,0.55,0.62,0.8649,21
2024-12-06 00:00:00,1,1,7.35,7.24,2.24,4,True,7.94,2.94,4,True,6.84,0.55,3.3,1.2922,25
2024-12-07 00:00:00,1,1,14.41,12.4,-8.6,3,False,11.65,-9.35,3,False,10.05,1.51,1.41,0.7074,0
2024-12-08 00:00:00,1,1,15.44,14.71,9.71,3,False,15.33,10.33,2,False,14.55,0.89,2.37,1.2211,14
2024-12-09 00:00:00,1,1,6.85,6,-1,5,True,5.84,-1.16,5,True,5.08,0.57,4.26,0.8913,27
2024-12-10 00:00:00,1,1,8,7.33,5.33,3,False,7.12,5.12,3,False,6.73,0.96,2.15,0.8014,27
2024-12-11 00:00:00,1,1,8.4,7.57,4.57,4,True,8.68,5.68,3,False,7.95,0.89,3.54,1.042,10
2024-12-12 00:00:00,1,1,5.89,5.76,-5.24,3,False,6.15,-4.85,4,True,5.45,0.8,0.14,0.9737,12
2024-12-13 00:00:00,1,1,8.24,7.35,1.35,5,True,7.97,1.97,5,True,6.9,0.54,2.97,1.0522,11
2024-12-14 00:00:00,1,1,11.56,11.1,11.1,2,False,10.92,10.92,2,False,9.41,1.25,2.81,0.734,24
2024-12-15 00:00:00,1,1,11.38,10.48,-11.52,3,False,10.52,-11.48,3,False,9.93,1.48,3.9,1.1815,13
2024-12-16 00:00:00,1,1,7.5,7.19,7.19,3,False,7.85,7.85,3,False,6.74,0.75,2.45,1.1936,6
2024-12-17 00:00:00,1,1,7.37,6.03,6.03,3,False,6.73,6.73,3,False,5.89,0.64,0.76,0.7062,26
2024-12-18 00:00:00,1,1,7.1,6.47,2.47,4,True,6.69,2.69,4,True,6.3,0.95,0.37,1.237,12
2024-12-19 00:00:00,1,1,6.68,6.35,6.35,3,False,6.04,6.04,3,False,5.39,0.49,4.43,1.136,21
2024-12-20 00:00:00,1,1,8.79,8.43,2.43,4,True,8.55,2.55,4,True,7.29,0.99,2.54,0.8012,4
2024-12-21 00:00:00,1,1,13.23,11.94,8.94,3,False,12.62,9.62,3,False,11.66,1.44,2.61,0.849,22
2024-12-22 00:00:00,1,1,18.28,16.78,11.78,2,False,18.2,13.2,2,False,15.67,1,0.12,0.8384,4
2024-12-23 00:00:00,1,1,6.68,5.89,1.89,5,True,6.22,2.22,4,True,5.32,0.37,2.21,0.7337,23
2024-12-24 00:00:00,1,1,7.9,7.88,7.88,3,False,7.5,7.5,3,False,6.9,0.69,1.63,0.8124,29
2024-12-25 00:00:00,1,1,8.62,7.79,1.79,5,True,8.09,2.09,4,True,6.92,0.92,4.06,1.1834,16
2024-12-26 00:00:00,1,1,8.91,8.66,8.66,3,False,8.87,8.87,3,False,7.69,0.61,4.77,0.7283,20
2024-12-27 00:00:00,1,1,8.14,7.69,-0.31,5,True,7.9,-0.1,5,True,6.81,0.97,4.41,0.7342,3
2024-12-28 00:00:00,1,1,12.35,10.72,4.72,4,True,11.81,5.81,3,False,11.06,1.46,3.17,0.8796,1
2024-12-29 00:00:00,1,1,12.81,12.46,-6.54,4,True,13.41,-5.59,4,True,12.51,1.78,1.83,0.9896,9
2024-12-30 00:00:00,1,1,6.28,5.2,5.2,3,False,5.59,5.59,3,False,4.81,0.43,1.16,0.8362,23
2024-01-01 00:00:00,1,2,4.41,4.27,4.27,4,True,4.22,4.22,4,True,3.8,0.61,4.29,1.0292,24
2024-01-02 00:00:00,1,2,5.74,5.62,2.62,4,True,6,3,4,True,5.42,0.63,4.02,0.8432,19
2024-01-03 00:00:00,1,2,5.81,5.37,5.37,3,False,5.89,5.89,3,False,5.45,0.76,2.61,1.1088,3
2024-01-04 00:00:00,1,2,4.93,4.58,-1.42,5,True,4.97,-1.03,5,True,4.67,0.34,0.53,0.7175,12
2024-01-05 00:00:00,1,2,4.42,4.2,-0.8,5,True,4.31,-0.69,5,True,4.07,0.42,3.76,0.7326,28
2024-01-06 00:00:00,1,2,9.38,8.68,-2.32,4,True,9.56,-1.44,5,True,8.18,0.96,1,1.2978,19
2024-01-07 00:00:00,1,2,10.69,10.08,6.08,3,False,10.84,6.84,3,False,9.58,1.15,1.43,1.2597,0
2024-01-08 00:00:00,1,2,5.9,5.44,5.44,3,False,5.75,5.75,3,False,5.12,0.81,1.71,0.8367,15
2024-01-09 00:00:00,1,2,4.85,4.61,-1.39,5,True,4.75,-1.25,5,True,4.2,0.59,3.73,1.2718,26
2024-01-10 00:00:00,1,2,4.09,3.94,3.94,4,True,3.77,3.77,4,True,3.29,0.38,2.04,0.9019,20
2024-01-11 00:00:00,1,2,5.95,5.62,5.62,3,False,5.7,5.7,3,False,4.92,0.61,2.35,0.8696,17
2024-01-12 00:00:00,1,2,5.51,4.84,1.84,5,True,5.33,2.33,4,True,5.02,0.31,1.16,0.7747,4
2024-01-13 00:00:00,1,2,7.11,7.03,-10.97,2,False,6.67,-11.33,2,False,5.96,0.69,4.2,1.1518,18
2024-01-14 00:00:00,1,2,9.57,8.86,0.86,5,True,9.21,1.21,5,True,8.28,1.09,3.48,1.1871,24
2024-01-15 00:00:00,1,2,5.78,5.33,5.33,3,False,5.89,5.89,3,False,5.44,0.31,3.68,0.817,22
2024-01-16 00:00:00,1,2,4.94,4.52,-3.48,4,True,4.6,-3.4,4,True,4.16,0.46,1.32,0.9799,14
2024-01-17 00:00:00,1,2,3.77,3.54,3.54,4,True,3.51,3.51,4,True,3.32,0.3,0.7,0.8044,1
2024-01-18 00:00:00,1,2,4.18,3.78,1.78,5,True,4.08,2.08,4,True,3.66,0.26,2.37,0.8685,12
2024-01-19 00:00:00,1,2,4.89,4.28,4.28,4,True,4.61,4.61,4,True,4.06,0.53,3.03,1.131,12
2024-01-20 00:00:00,1,2,7.99,7.55,7.55,3,False,7.53,7.53,3,False,6.82,0.41,1.88,0.9796,20
2024-01-21 00:00:00,1,2,9.3,8.91,3.91,4,True,9,4,4,True,8.02,0.76,3.46,1.2333,27
2024-01-22 00:00:00,1,2,4.75,4.56,3.56,4,True,4.65,3.65,4,True,4.38,0.42,3.09,0.9253,10
2024-01-23 00:00:00,1,2,4.56,3.88,-3.12,4,True,3.46,-3.54,4,True,3.16,0.25,2.81,1.173,24
2024-01-24 00:00:00,1,2,4.12,3.59,-7.41,3,False,3.99,-7.01,3,False,3.65,0.46,1.43,0.868,29
2024-01-25 00:00:00,1,2,5.01,4.7,-5.3,3,False,4.97,-5.03,3,False,4.53,0.68,0.46,1.2371,12
2024-01-26 00:00:00,1,2,5.84,4.74,4.74,4,True,5.19,5.19,3,False,4.44,0.53,3.6,1.0493,18
2024-01-27 00:00:00,1,2,6.82,6.63,-2.37,4,True,6.87,-2.13,4,True,6.13,0.95,3.89,0.8093,14
2024-01-28 00:00:00,1,2,8.28,7.64,7.64,3,False,7.19,7.19,3,False,6.71,0.9,4.86,1.2298,4
2024-01-29 00:00:00,1,2,5.41,5.23,5.23,3,False,5.93,5.93,3,False,5.36,0.35,0.75,1.0316,24
2024-01-30 00:00:00,1,2,5.13,4.59,4.59,4,True,4.96,4.96,4,True,4.66,0.5,4.26,0.895,9
2024-01-31 00:00:00,1,2,5.17,4.55,4.55,4,True,4.65,4.65,4,True,4.36,0.62,4.85,1.0125,21
2024-02-01 00:00:00,1,2,5.19,5.17,-3.83,4,True,5.92,-3.08,4,True,5.16,0.72,3.99,0.9359,9
2024-02-02 00:00:00,1,2,5.17,4.25,-12.75,2,False,4.45,-12.55,2,False,3.85,0.29,0.75,1.1647,26
2024-02-03 00:00:00,1,2,7.31,7.43,-3.57,4,True,7.65,-3.35,4,True,6.56,1.08,4.93,0.8646,24
2024-02-04 00:00:00,1,2,9.54,8.48,8.48,3,False,8.93,8.93,3,False,8.46,1.12,1.19,1.2273,15
2024-02-05 00:00:00,1,2,3.87,3.41,-8.59,3,False,3.7,-8.3,3,False,3.39,0.36,2.87,0.9246,18
2024-02-06 00:00:00,1,2,6.21,5.89,5.89,3,False,5.68,5.68,3,False,5.37,0.43,3.07,1.1744,0
2024-02-07 00:00:00,1,2,4.54,4.45,4.45,4,True,4.8,4.8,4,True,4.29,0.66,4.64,0.9068,17
2024-02-08 00:00:00,1,2,4.71,4.1,-0.9,5,True,4.49,-0.51,5,True,3.85,0.34,4.08,0.7172,24
2024-02-09 00:00:00,1,2,4.2,3.73,-2.27,4,True,4.12,-1.88,5,True,3.72,0.46,0.79,0.914,22
2024-02-10 00:00:00,1,2,8.64,8.42,8.42,3,False,9.29,9.29,3,False,8.07,0.98,3.52,1.0201,6
2024-02-11 00:00:00,1,2,10.77,10.31,10.31,2,False,11.63,11.63,2,False,10.33,1.74,3.17,0.9754,12
2024-02-12 00:00:00,1,2,3.99,3.46,0.46,5,True,3.53,0.53,5,True,3.31,0.32,0.56,0.8225,0
2024-02-13 00:00:00,1,2,5.01,4.34,0.34,5,True,4.08,0.08,5,True,3.54,0.28,0.75,0.9787,22
2024-02-14 00:00:00,1,2,4.78,4.57,4.57,4,True,5.17,5.17,3,False,4.72,0.34,1.67,1.0972,27
2024-02-15 00:00:00,1,2,4.76,4.18,0.18,5,True,4.04,0.04,5,True,3.79,0.53,3.41,0.9314,20
2024-02-16 00:00:00,1,2,5.06,4.95,4.95,4,True,5.2,5.2,3,False,4.51,0.36,3.63,0.8193,15
2024-02-17 00:00:00,1,2,8.97,8.41,4.41,4,True,8.67,4.67,4,True,8,0.99,0.87,1.075,7
2024-02-18 00:00:00,1,2,9.79,8.78,8.78,3,False,9.16,9.16,3,False,8.17,1.35,2.67,0.9013,13
2024-02-19 00:00:00,1,2,5.98,5.3,5.3,3,False,5.47,5.47,3,False,5.17,0.62,3.9,0.7578,16
2024-02-20 00:00:00,1,2,3.97,3.57,-12.43,2,False,4.1,-11.9,2,False,3.84,0.4,1.62,1.1292,16
2024-02-21 00:00:00,1,2,4.55,4.14,4.14,4,True,4.7,4.7,4,True,4.38,0.32,4.24,1.2101,10
2024-02-22 00:00:00,1,2,4.38,4.21,4.21,4,True,4.2,4.2,4,True,3.92,0.47,3.34,0.7736,6
2024-02-23 00:00:00,1,2,5.63,5.32,5.32,3,False,5.69,5.69,3,False,5.04,0.82,0.15,0.9998,15
2024-02-24 00:00:00,1,2,9.72,8.59,8.59,3,False,9.61,9.61,3,False,8.21,1.19,0.05,0.7521,3
2024-02-25 00:00:00,1,2,6.76,5.95,-5.05,3,False,6.56,-4.44,4,True,6.09,0.53,2.85,1.2534,29
2024-02-26 00:00:00,1,2,4.69,4.12,4.12,4,True,4.13,4.13,4,True,3.85,0.43,4.46,0.9493,17
2024-02-27 00:00:00,1,2,5.33,4.71,0.71,5,True,5,1,5,True,4.3,0.64,3.31,1.2551,12
2024-02-28 00:00:00,1,2,4.24,3.93,-5.07,3,False,3.77,-5.23,3,False,3.33,0.54,0.96,1.165,6
2024-02-29 00:00:00,1,2,4.91,4.68,4.68,4,True,4.79,4.79,4,True,4.35,0.53,1.32,0.8596,25
